     index            Field [G]             Time [s]         Intensity []
      8520     3301.96480938416              830.069                90904
      8521     3302.06256109482              830.069               111487
      8522     3302.16031280547              830.069               142900
      8523     3302.25806451613              830.069               169214
      8524     3302.35581622678              830.069               203326
      8525     3302.45356793744              830.069               256807
      8526     3302.55131964809              830.069               325197
      8527     3302.64907135875              830.069               408151
      8528      3302.7468230694              830.069               511864
      8529     3302.84457478006              830.069               643367
      8530     3302.94232649071              830.069               800396
      8531     3303.04007820137              830.069               990682
      8532     3303.13782991202              830.069              1229028
      8533     3303.23558162268              830.069              1499206
      8534     3303.33333333333              830.069              1805674
      8535     3303.43108504399              830.069              2139572
      8536     3303.52883675464              830.069              2502603
      8537      3303.6265884653              830.069              2877894
      8538     3303.72434017595              830.069              3256859
      8539     3303.82209188661              830.069              3599146
      8540     3303.91984359726              830.069              3908137
      8541     3304.01759530792              830.069              4166322
      8542     3304.11534701857              830.069              4194303
      8543     3304.21309872923              830.069              4194303
      8544     3304.31085043988              830.069              4194303
      8545     3304.40860215054              830.069              4194303
      8546     3304.50635386119              830.069              3915530
      8547     3304.60410557185              830.069              3496563
      8548      3304.7018572825              830.069              2943871
      8549     3304.79960899316              830.069              2275850
      8550     3304.89736070381              830.069              1528727
      8551     3304.99511241447              830.069               742252
      8552     3305.09286412512              830.069               -67013
      8553     3305.19061583578              830.069              -866678
      8554     3305.28836754643              830.069             -1654261
      8555     3305.38611925709              830.069             -2370820
      8556     3305.48387096774              830.069             -2974150
      8557      3305.5816226784              830.069             -3465839
      8558     3305.67937438905              830.069             -3838350
      8559     3305.77712609971              830.069             -4097403
      8560     3305.87487781036              830.069             -4194304
      8561     3305.97262952102              830.069             -4194304
      8562     3306.07038123167              830.069             -4130369
      8563     3306.16813294233              830.069             -3943250
      8564     3306.26588465298              830.069             -3703516
      8565     3306.36363636364              830.069             -3409056
      8566     3306.46138807429              830.069             -3076668
      8567     3306.55913978495              830.069             -2725053
      8568      3306.6568914956              830.069             -2394877
      8569     3306.75464320626              830.069             -2070660
      8570     3306.85239491691              830.069             -1776592
      8571     3306.95014662757              830.069             -1506454
      8572     3307.04789833822              830.069             -1260690
      8573     3307.14565004888              830.069             -1065360
      8574     3307.24340175953              830.069              -901928
      8575     3307.34115347019              830.069              -762715
      8576     3307.43890518084              830.069              -637594
      8577      3307.5366568915              830.069              -548516
      8578     3307.63440860215              830.069              -469653
      8579     3307.73216031281              830.069              -412887
      8580     3307.82991202346              830.069              -365272
      8581     3307.92766373412              830.069              -328240
      8582     3308.02541544477              830.069              -294664
      8583     3308.12316715543              830.069              -269639
      8584     3308.22091886608              830.069              -247189
      8585     3308.31867057674              830.069              -229240
      8586     3308.41642228739              830.069              -210496
      8587     3308.51417399804              830.069              -201613
      8588      3308.6119257087              830.069              -194234
      8589     3308.70967741935              830.069              -185602
      8590     3308.80742913001              830.069              -175402
      8591     3308.90518084066              830.069              -163171
      8592     3309.00293255132              830.069              -159416
      8593     3309.10068426197              830.069              -157266
      8594     3309.19843597263              830.069              -150487
      8595     3309.29618768328              830.069              -140085
      8596     3309.39393939394              830.069              -139689
      8597     3309.49169110459              830.069              -136361
      8598     3309.58944281525              830.069              -145215
      8599      3309.6871945259              830.069              -139303
      8600     3309.78494623656              830.069              -133707
      8601     3309.88269794721              830.069              -130261
      8602     3309.98044965787              830.069              -132618
      8603     3310.07820136852              830.069              -128679
      8604     3310.17595307918              830.069              -126600
      8605     3310.27370478983              830.069              -127011
      8606     3310.37145650049              830.069              -120630
      8607     3310.46920821114              830.069              -120612
      8608      3310.5669599218              830.069              -119860
      8609     3310.66471163245              830.069              -110365
      8610     3310.76246334311              830.069              -112234
      8611     3310.86021505376              830.069              -110998
      8612     3310.95796676442              830.069              -105707
      8613     3311.05571847507              830.069              -107099
      8614     3311.15347018573              830.069              -106477
      8615     3311.25122189638              830.069              -101921
      8616     3311.34897360704              830.069               -95429
      8617     3311.44672531769              830.069               -98967
      8618     3311.54447702835              830.069               -97986
      8619       3311.642228739              830.069               -85987
      8620     3311.73998044966              830.069               -78609
      8621     3311.83773216031              830.069               -79078
      8622     3311.93548387097              830.069               -73163
      8623     3312.03323558162              830.069               -80464
      8624     3312.13098729228              830.069               -69100
      8625     3312.22873900293              830.069               -64792
      8626     3312.32649071359              830.069               -68011
      8627     3312.42424242424              830.069               -66341
      8628      3312.5219941349              830.069               -62588
      8629     3312.61974584555              830.069               -63249
      8630     3312.71749755621              830.069               -63994
      8631     3312.81524926686              830.069               -59658
      8632     3312.91300097752              830.069               -54528
      8633     3313.01075268817              830.069               -62356
      8634     3313.10850439883              830.069               -66613
      8635     3313.20625610948              830.069               -66335
      8636     3313.30400782014              830.069               -64654
      8637     3313.40175953079              830.069               -58070
      8638     3313.49951124145              830.069               -56506
      8639      3313.5972629521              830.069               -51643
      8640     3313.69501466276              830.069               -51765
      8641     3313.79276637341              830.069               -57828
      8642     3313.89051808407              830.069               -56397
      8643     3313.98826979472              830.069               -53911
      8644     3314.08602150538              830.069               -52820
      8645     3314.18377321603              830.069               -51481
      8646     3314.28152492669              830.069               -53982
      8647     3314.37927663734              830.069               -53371
      8648       3314.477028348              830.069               -53882
      8649     3314.57478005865              830.069               -53060
      8650     3314.67253176931              830.069               -51154
      8651     3314.77028347996              830.069               -51092
      8652     3314.86803519062              830.069               -54129
      8653     3314.96578690127              830.069               -52949
      8654     3315.06353861193              830.069               -48953
      8655     3315.16129032258              830.069               -46763
      8656     3315.25904203324              830.069               -49963
      8657     3315.35679374389              830.069               -45719
      8658     3315.45454545455              830.069               -45843
      8659      3315.5522971652              830.069               -41011
      8660     3315.65004887586              830.069               -41396
      8661     3315.74780058651              830.069               -42091
      8662     3315.84555229717              830.069               -39223
      8663     3315.94330400782              830.069               -35789
      8664     3316.04105571848              830.069               -37296
      8665     3316.13880742913              830.069               -28063
      8666     3316.23655913978              830.069               -31099
      8667     3316.33431085044              830.069               -28575
      8668     3316.43206256109              830.069               -25697
      8669     3316.52981427175              830.069               -18005
      8670      3316.6275659824              830.069               -19083
      8671     3316.72531769306              830.069               -11503
      8672     3316.82306940371              830.069               -10198
      8673     3316.92082111437              830.069                -5087
      8674     3317.01857282502              830.069                 4277
      8675     3317.11632453568              830.069                 9915
      8676     3317.21407624633              830.069                12160
      8677     3317.31182795699              830.069                15097
      8678     3317.40957966764              830.069                25410
      8679      3317.5073313783              830.069                28825
      8680     3317.60508308895              830.069                26587
      8681     3317.70283479961              830.069                31179
      8682     3317.80058651026              830.069                30611
      8683     3317.89833822092              830.069                31586
      8684     3317.99608993157              830.069                32532
      8685     3318.09384164223              830.069                33856
      8686     3318.19159335288              830.069                28736
      8687     3318.28934506354              830.069                31349
      8688     3318.38709677419              830.069                38654
      8689     3318.48484848485              830.069                43010
      8690      3318.5826001955              830.069                53930
      8691     3318.68035190616              830.069                59882
      8692     3318.77810361681              830.069                75197
      8693     3318.87585532747              830.069                82477
      8694     3318.97360703812              830.069                98269
      8695     3319.07135874878              830.069               116867
      8696     3319.16911045943              830.069               133840
      8697     3319.26686217009              830.069               175340
      8698     3319.36461388074              830.069               222476
      8699      3319.4623655914              830.069               270033
      8700     3319.56011730205              830.069               337706
      8701     3319.65786901271              830.069               422828
      8702     3319.75562072336              830.069               531706
      8703     3319.85337243402              830.069               669805
      8704     3319.95112414467              830.069               842527
      8705     3320.04887585533              830.069              1049246
      8706     3320.14662756598              830.069              1299073
      8707     3320.24437927664              830.069              1577182
      8708     3320.34213098729              830.069              1885844
      8709     3320.43988269795              830.069              2224927
      8710      3320.5376344086              830.069              2594306
      8711     3320.63538611926              830.069              2985414
      8712     3320.73313782991              830.069              3356403
      8713     3320.83088954057              830.069              3684635
      8714     3320.92864125122              830.069              3991658
      8715     3321.02639296188              830.069              4194303
      8716     3321.12414467253              830.069              4194303
      8717     3321.22189638319              830.069              4194303
      8718     3321.31964809384              830.069              4194303
      8719      3321.4173998045              830.069              4194303
      8720     3321.51515151515              830.069              3883615
      8721     3321.61290322581              830.069              3442323
      8722     3321.71065493646              830.069              2868747
      8723     3321.80840664712              830.069              2180505
      8724     3321.90615835777              830.069              1415271
      8725     3322.00391006843              830.069               608294
      8726     3322.10166177908              830.069              -205027
      8727     3322.19941348974              830.069             -1019271
      8728     3322.29716520039              830.069             -1818013
      8729     3322.39491691105              830.069             -2518852
      8730      3322.4926686217              830.069             -3106975
      8731     3322.59042033236              830.069             -3583390
      8732     3322.68817204301              830.069             -3938984
      8733     3322.78592375367              830.069             -4177883
      8734     3322.88367546432              830.069             -4194304
      8735     3322.98142717498              830.069             -4194304
      8736     3323.07917888563              830.069             -4126537
      8737     3323.17693059629              830.069             -3923783
      8738     3323.27468230694              830.069             -3668399
      8739      3323.3724340176              830.069             -3364863
      8740     3323.47018572825              830.069             -3026866
      8741     3323.56793743891              830.069             -2672814
      8742     3323.66568914956              830.069             -2338187
      8743     3323.76344086022              830.069             -2019749
      8744     3323.86119257087              830.069             -1732026
      8745     3323.95894428152              830.069             -1467937
      8746     3324.05669599218              830.069             -1239785
      8747     3324.15444770283              830.069             -1039856
      8748     3324.25219941349              830.069              -875586
      8749     3324.34995112414              830.069              -739720
      8750      3324.4477028348              830.069              -635223
      8751     3324.54545454545              830.069              -547924
      8752     3324.64320625611              830.069              -473911
      8753     3324.74095796676              830.069              -418222
      8754     3324.83870967742              830.069              -372787
      8755     3324.93646138807              830.069              -328428
      8756     3325.03421309873              830.069              -292336
      8757     3325.13196480938              830.069              -271814
      8758     3325.22971652004              830.069              -260107
      8759     3325.32746823069              830.069              -249077
      8760     3325.42521994135              830.069              -223208
      8761       3325.522971652              830.069              -212309
      8762     3325.62072336266              830.069              -197534
      8763     3325.71847507331              830.069              -194423
      8764     3325.81622678397              830.069              -188382
      8765     3325.91397849462              830.069              -180978
      8766     3326.01173020528              830.069              -184756
      8767     3326.10948191593              830.069              -179484
      8768     3326.20723362659              830.069              -173024
      8769     3326.30498533724              830.069              -170547
      8770      3326.4027370479              830.069              -169913
      8771     3326.50048875855              830.069              -167265
      8772     3326.59824046921              830.069              -164517
      8773     3326.69599217986              830.069              -160110
      8774     3326.79374389052              830.069              -149863
      8775     3326.89149560117              830.069              -145468
      8776     3326.98924731183              830.069              -148996
      8777     3327.08699902248              830.069              -141816
      8778     3327.18475073314              830.069              -131824
      8779     3327.28250244379              830.069              -133608
      8780     3327.38025415445              830.069              -128828
      8781      3327.4780058651              830.069              -116394
      8782     3327.57575757576              830.069              -115116
      8783     3327.67350928641              830.069              -108315
      8784     3327.77126099707              830.069               -99916
      8785     3327.86901270772              830.069              -100364
      8786     3327.96676441838              830.069               -96668
      8787     3328.06451612903              830.069               -91421
      8788     3328.16226783969              830.069               -91609
      8789     3328.26001955034              830.069               -86668
      8790       3328.357771261              830.069               -84637
      8791     3328.45552297165              830.069               -78683
      8792     3328.55327468231              830.069               -74697
      8793     3328.65102639296              830.069               -77432
      8794     3328.74877810362              830.069               -76297
      8795     3328.84652981427              830.069               -72452
      8796     3328.94428152493              830.069               -77195
      8797     3329.04203323558              830.069               -74289
      8798     3329.13978494624              830.069               -70772
      8799     3329.23753665689              830.069               -75549
      8800     3329.33528836755              830.069               -73683
      8801      3329.4330400782              830.069               -67525
      8802     3329.53079178886              830.069               -76046
      8803     3329.62854349951              830.069               -75762
      8804     3329.72629521017              830.069               -72172
      8805     3329.82404692082              830.069               -70427
      8806     3329.92179863148              830.069               -69099
      8807     3330.01955034213              830.069               -66670
      8808     3330.11730205279              830.069               -64137
      8809     3330.21505376344              830.069               -62761
      8810      3330.3128054741              830.069               -64998
      8811     3330.41055718475              830.069               -66972
      8812     3330.50830889541              830.069               -74689
      8813     3330.60606060606              830.069               -61119
      8814     3330.70381231672              830.069               -58183
      8815     3330.80156402737              830.069               -57384
      8816     3330.89931573803              830.069               -59507
      8817     3330.99706744868              830.069               -58484
      8818     3331.09481915934              830.069               -58707
      8819     3331.19257086999              830.069               -57276
      8820     3331.29032258065              830.069               -58202
      8821      3331.3880742913              830.069               -60734
      8822     3331.48582600196              830.069               -61105
      8823     3331.58357771261              830.069               -59124
      8824     3331.68132942326              830.069               -61562
      8825     3331.77908113392              830.069               -55415
      8826     3331.87683284457              830.069               -52681
      8827     3331.97458455523              830.069               -52773
      8828     3332.07233626588              830.069               -53749
      8829     3332.17008797654              830.069               -51620
      8830     3332.26783968719              830.069               -45752
      8831     3332.36559139785              830.069               -54337
      8832      3332.4633431085              830.069               -44073
      8833     3332.56109481916              830.069               -38697
      8834     3332.65884652981              830.069               -35905
      8835     3332.75659824047              830.069               -34207
      8836     3332.85434995112              830.069               -36350
      8837     3332.95210166178              830.069               -24458
      8838     3333.04985337243              830.069               -24401
      8839     3333.14760508309              830.069               -12901
      8840     3333.24535679374              830.069                -7535
      8841      3333.3431085044              830.069               -12853
      8842     3333.44086021505              830.069               -10129
      8843     3333.53861192571              830.069                -8451
      8844     3333.63636363636              830.069                -7126
      8845     3333.73411534702              830.069               -10157
      8846     3333.83186705767              830.069                -6979
      8847     3333.92961876833              830.069                -3462
      8848     3334.02737047898              830.069                 2177
      8849     3334.12512218964              830.069                 4355
      8850     3334.22287390029              830.069                 1542
      8851     3334.32062561095              830.069                 -178
      8852      3334.4183773216              830.069                 5399
      8853     3334.51612903226              830.069                -4830
      8854     3334.61388074291              830.069                 2514
      8855     3334.71163245357              830.069                 4657
      8856     3334.80938416422              830.069                 5330
      8857     3334.90713587488              830.069                13620
      8858     3335.00488758553              830.069                13892
      8859     3335.10263929619              830.069                 6545
      8860     3335.20039100684              830.069                12622
      8861      3335.2981427175              830.069                25156
      8862     3335.39589442815              830.069                20330
      8863     3335.49364613881              830.069                21683
      8864     3335.59139784946              830.069                34136
      8865     3335.68914956012              830.069                47492
      8866     3335.78690127077              830.069                58954
      8867     3335.88465298143              830.069                75060
      8868     3335.98240469208              830.069                90973
      8869     3336.08015640274              830.069               104381
      8870     3336.17790811339              830.069               132796
      8871     3336.27565982405              830.069               164548
      8872      3336.3734115347              830.069               203952
      8873     3336.47116324536              830.069               252157
      8874     3336.56891495601              830.069               312458
      8875     3336.66666666667              830.069               388392
      8876     3336.76441837732              830.069               481594
      8877     3336.86217008798              830.069               593026
      8878     3336.95992179863              830.069               739951
      8879     3337.05767350929              830.069               910687
      8880     3337.15542521994              830.069              1132227
      8881      3337.2531769306              830.069              1378184
      8882     3337.35092864125              830.069              1663087
      8883     3337.44868035191              830.069              1974569
      8884     3337.54643206256              830.069              2310932
      8885     3337.64418377322              830.069              2671268
      8886     3337.74193548387              830.069              3031944
      8887     3337.83968719453              830.069              3379513
      8888     3337.93743890518              830.069              3697816
      8889     3338.03519061584              830.069              3970639
      8890     3338.13294232649              830.069              4174838
      8891     3338.23069403715              830.069              4194303
      8892      3338.3284457478              830.069              4194303
      8893     3338.42619745846              830.069              4194303
      8894     3338.52394916911              830.069              3960406
      8895     3338.62170087977              830.069              3616146
      8896     3338.71945259042              830.069              3143401
      8897     3338.81720430108              830.069              2557100
      8898     3338.91495601173              830.069              1874545
      8899     3339.01270772239              830.069              1134529
      8900     3339.11045943304              830.069               355305
      8901     3339.20821114369              830.069              -433846
      8902     3339.30596285435              830.069             -1197121
      8903       3339.403714565              830.069             -1922530
      8904     3339.50146627566              830.069             -2584012
      8905     3339.59921798631              830.069             -3128638
      8906     3339.69696969697              830.069             -3557483
      8907     3339.79472140762              830.069             -3877717
      8908     3339.89247311828              830.069             -4078551
      8909     3339.99022482893              830.069             -4161326
      8910     3340.08797653959              830.069             -4141024
      8911     3340.18572825024              830.069             -4009249
      8912      3340.2834799609              830.069             -3809183
      8913     3340.38123167155              830.069             -3553494
      8914     3340.47898338221              830.069             -3256144
      8915     3340.57673509286              830.069             -2926120
      8916     3340.67448680352              830.069             -2595304
      8917     3340.77223851417              830.069             -2278374
      8918     3340.86999022483              830.069             -1979556
      8919     3340.96774193548              830.069             -1702872
      8920     3341.06549364614              830.069             -1448510
      8921     3341.16324535679              830.069             -1226511
      8922     3341.26099706745              830.069             -1041182
      8923      3341.3587487781              830.069              -887374
      8924     3341.45650048876              830.069              -762257
      8925     3341.55425219941              830.069              -652315
      8926     3341.65200391007              830.069              -565356
      8927     3341.74975562072              830.069              -496831
      8928     3341.84750733138              830.069              -438771
      8929     3341.94525904203              830.069              -396425
      8930     3342.04301075269              830.069              -356457
      8931     3342.14076246334              830.069              -319744
      8932       3342.238514174              830.069              -299220
      8933     3342.33626588465              830.069              -277732
      8934     3342.43401759531              830.069              -252156
      8935     3342.53176930596              830.069              -240329
      8936     3342.62952101662              830.069              -228992
      8937     3342.72727272727              830.069              -227222
      8938     3342.82502443793              830.069              -217397
      8939     3342.92277614858              830.069              -207193
      8940     3343.02052785924              830.069              -199989
      8941     3343.11827956989              830.069              -190638
      8942     3343.21603128055              830.069              -193415
      8943      3343.3137829912              830.069              -194610
      8944     3343.41153470186              830.069              -186757
      8945     3343.50928641251              830.069              -185885
      8946     3343.60703812317              830.069              -180225
      8947     3343.70478983382              830.069              -178242
      8948     3343.80254154448              830.069              -167475
      8949     3343.90029325513              830.069              -163229
      8950     3343.99804496579              830.069              -156733
      8951     3344.09579667644              830.069              -145365
      8952      3344.1935483871              830.069              -142447
      8953     3344.29130009775              830.069              -139647
      8954     3344.38905180841              830.069              -135941
      8955     3344.48680351906              830.069              -129060
      8956     3344.58455522972              830.069              -123749
      8957     3344.68230694037              830.069              -118801
      8958     3344.78005865103              830.069              -109715
      8959     3344.87781036168              830.069              -109624
      8960     3344.97556207234              830.069              -105621
      8961     3345.07331378299              830.069              -104572
      8962     3345.17106549365              830.069               -95583
      8963      3345.2688172043              830.069               -89960
      8964     3345.36656891496              830.069               -81030
      8965     3345.46432062561              830.069               -89015
      8966     3345.56207233627              830.069               -86893
      8967     3345.65982404692              830.069               -85009
      8968     3345.75757575758              830.069               -84105
      8969     3345.85532746823              830.069               -72773
      8970     3345.95307917889              830.069               -74894
      8971     3346.05083088954              830.069               -76248
      8972      3346.1485826002              830.069               -79644
      8973     3346.24633431085              830.069               -72461
      8974     3346.34408602151              830.069               -71756
      8975     3346.44183773216              830.069               -68653
      8976     3346.53958944282              830.069               -72038
      8977     3346.63734115347              830.069               -71069
      8978     3346.73509286412              830.069               -75415
      8979     3346.83284457478              830.069               -70289
      8980     3346.93059628544              830.069               -66513
      8981     3347.02834799609              830.069               -71856
      8982     3347.12609970674              830.069               -68830
      8983      3347.2238514174              830.069               -60638
      8984     3347.32160312805              830.069               -66106
      8985     3347.41935483871              830.069               -63446
      8986     3347.51710654936              830.069               -66861
      8987     3347.61485826002              830.069               -64236
      8988     3347.71260997067              830.069               -70706
      8989     3347.81036168133              830.069               -72624
      8990     3347.90811339198              830.069               -70681
      8991     3348.00586510264              830.069               -67962
      8992     3348.10361681329              830.069               -63294
      8993     3348.20136852395              830.069               -67231
      8994      3348.2991202346              830.069               -65381
      8995     3348.39687194526              830.069               -55570
      8996     3348.49462365591              830.069               -64637
      8997     3348.59237536657              830.069               -67957
      8998     3348.69012707722              830.069               -65555
      8999     3348.78787878788              830.069               -61703
      9000     3348.88563049853              830.069               -65566
      9001     3348.98338220919              830.069               -67094
      9002     3349.08113391984              830.069               -67668
      9003      3349.1788856305              830.069               -60936
      9004     3349.27663734115              830.069               -57909
      9005     3349.37438905181              830.069               -58170
      9006     3349.47214076246              830.069               -67842
      9007     3349.56989247312              830.069               -63461
      9008     3349.66764418377              830.069               -68460
      9009     3349.76539589443              830.069               -63846
      9010     3349.86314760508              830.069               -55826
      9011     3349.96089931574              830.069               -64867
      9012     3350.05865102639              830.069               -66281
      9013     3350.15640273705              830.069               -66572
      9014      3350.2541544477              830.069               -63443
      9015     3350.35190615836              830.069               -59827
      9016     3350.44965786901              830.069               -60130
      9017     3350.54740957967              830.069               -60644
      9018     3350.64516129032              830.069               -62305
      9019     3350.74291300098              830.069               -62145
      9020     3350.84066471163              830.069               -60775
      9021     3350.93841642229              830.069               -59217
      9022     3351.03616813294              830.069               -57742
      9023      3351.1339198436              830.069               -55763
      9024     3351.23167155425              830.069               -57905
      9025     3351.32942326491              830.069               -56987
      9026     3351.42717497556              830.069               -58074
      9027     3351.52492668622              830.069               -60297
      9028     3351.62267839687              830.069               -51991
      9029     3351.72043010753              830.069               -55708
      9030     3351.81818181818              830.069               -55035
      9031     3351.91593352884              830.069               -57987
      9032     3352.01368523949              830.069               -60999
      9033     3352.11143695015              830.069               -56602
      9034      3352.2091886608              830.069               -61443
      9035     3352.30694037146              830.069               -58250
      9036     3352.40469208211              830.069               -58835
      9037     3352.50244379277              830.069               -59195
      9038     3352.60019550342              830.069               -57160
      9039     3352.69794721408              830.069               -56983
      9040     3352.79569892473              830.069               -62321
      9041     3352.89345063539              830.069               -57991
      9042     3352.99120234604              830.069               -56269
      9043      3353.0889540567              830.069               -51293
      9044     3353.18670576735              830.069               -55296
      9045     3353.28445747801              830.069               -59151
      9046     3353.38220918866              830.069               -53447
      9047     3353.47996089932              830.069               -53529
      9048     3353.57771260997              830.069               -57063
      9049     3353.67546432063              830.069               -60667
      9050     3353.77321603128              830.069               -55988
      9051     3353.87096774194              830.069               -59900
      9052     3353.96871945259              830.069               -58740
      9053     3354.06647116325              830.069               -59211
      9054      3354.1642228739              830.069               -63003
      9055     3354.26197458456              830.069               -58943
      9056     3354.35972629521              830.069               -53768
      9057     3354.45747800587              830.069               -60819
      9058     3354.55522971652              830.069               -57330
      9059     3354.65298142717              830.069               -58297
      9060     3354.75073313783              830.069               -60205
      9061     3354.84848484848              830.069               -53532
      9062     3354.94623655914              830.069               -57736
      9063     3355.04398826979              830.069               -54518
      9064     3355.14173998045              830.069               -51640
      9065      3355.2394916911              830.069               -53780
      9066     3355.33724340176              830.069               -58040
      9067     3355.43499511241              830.069               -51428
      9068     3355.53274682307              830.069               -52986
      9069     3355.63049853372              830.069               -65025
      9070     3355.72825024438              830.069               -57834
      9071     3355.82600195503              830.069               -50871
      9072     3355.92375366569              830.069               -54604
      9073     3356.02150537634              830.069               -57494
      9074       3356.119257087              830.069               -57598
      9075     3356.21700879765              830.069               -48391
      9076     3356.31476050831              830.069               -51537
      9077     3356.41251221896              830.069               -54280
      9078     3356.51026392962              830.069               -53006
      9079     3356.60801564027              830.069               -56898
      9080     3356.70576735093              830.069               -51715
      9081     3356.80351906158              830.069               -60290
      9082     3356.90127077224              830.069               -61683
      9083     3356.99902248289              830.069               -58890
      9084     3357.09677419355              830.069               -61681
      9085      3357.1945259042              830.069               -54152
      9086     3357.29227761486              830.069               -58103
      9087     3357.39002932551              830.069               -56301
      9088     3357.48778103617              830.069               -57464
      9089     3357.58553274682              830.069               -59822
      9090     3357.68328445748              830.069               -52758
      9091     3357.78103616813              830.069               -50497
      9092     3357.87878787879              830.069               -56957
      9093     3357.97653958944              830.069               -52800
      9094      3358.0742913001              830.069               -54553
      9095     3358.17204301075              830.069               -57310
      9096     3358.26979472141              830.069               -55805
      9097     3358.36754643206              830.069               -54022
      9098     3358.46529814272              830.069               -56041
      9099     3358.56304985337              830.069               -52127
      9100     3358.66080156403              830.069               -51573
      9101     3358.75855327468              830.069               -54069
      9102     3358.85630498534              830.069               -49533
      9103     3358.95405669599              830.069               -56250
      9104     3359.05180840665              830.069               -55643
      9105      3359.1495601173              830.069               -50736
      9106     3359.24731182796              830.069               -57301
      9107     3359.34506353861              830.069               -61365
      9108     3359.44281524927              830.069               -55738
      9109     3359.54056695992              830.069               -55662
      9110     3359.63831867058              830.069               -57498
      9111     3359.73607038123              830.069               -55889
      9112     3359.83382209189              830.069               -57892
      9113     3359.93157380254              830.069               -51539
      9114      3360.0293255132              830.069               -48323
      9115     3360.12707722385              830.069               -50348
      9116     3360.22482893451              830.069               -52240
      9117     3360.32258064516              830.069               -57367
      9118     3360.42033235582              830.069               -55591
      9119     3360.51808406647              830.069               -50742
      9120     3360.61583577713              830.069               -55383
      9121     3360.71358748778              830.069               -53814
      9122     3360.81133919844              830.069               -53815
      9123     3360.90909090909              830.069               -55230
      9124     3361.00684261975              830.069               -54194
      9125      3361.1045943304              830.069               -60781
      9126     3361.20234604106              830.069               -61822
      9127     3361.30009775171              830.069               -55818
      9128     3361.39784946237              830.069               -51722
